canonical_smiles,8_797.0,9_208.0,238_1262.0
[H]c1c(C#CC2([H])C([H])([H])C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])[N+]([H])(C3([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c2c1C(=O)c1c(n([H])c3c([H])c(C#N)c([H])c([H])c13)C2(C([H])([H])[H])C([H])([H])[H],0,,
[H]c1c(Cl)sc(S(=O)(=O)N([H])C2([H])C3([H])C([H])([H])c4c([H])c([H])c(N([H])C(=O)C([H])([H])N(C([H])([H])[H])C([H])([H])c5c([H])c([H])c([H])c([H])c5[H])c([H])c4C([H])([H])C2([H])C([H])([H])C3([H])[H])c1[H],0,,
[H]c1nc(N2C([H])([H])C3(C2([H])[H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c(C(=O)N([H])c2c([H])c([H])c(C(=O)N3c4c([H])c([H])c([H])c([H])c4-c4sc(-c5nc6c(F)c([H])c([H])c([H])c6n5[H])c([H])c4C([H])([H])C3([H])[H])c([H])c2[H])c([H])c1C([H])([H])[H],0,,0
[H]c1c([H])c([H])c(-c2nc3nc(-c4c([H])c([H])c(Cl)c([H])c4[H])nc(N([H])[H])c3c([H])c2-c2c([H])c([H])c(Cl)c([H])c2[H])c(Cl)c1[H],0,,
[H]c1c([H])c([H])c(C([H])([H])n2c(C([H])(N(C(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])([H])[H])nc3c([H])c([H])n(C([H])([H])[H])c3c2=O)c([H])c1[H],0,,
[H]c1nc(N([H])[H])c(-c2sc3c([H])c([H])c(N([H])C(=O)N([H])c4c([H])c([H])c(Cl)c(C(F)(F)F)c4[H])c([H])c3c2[H])c([H])c1B1OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O1,,0,
[H]c1c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(C([H])([H])C(=O)[O-])C([H])([H])C2([H])[H])c(Cl)c(C([H])([H])c2nc3c(C([H])([H])[H])c([H])c(C(F)(F)F)c([H])c3n2C([H])([H])[H])c1Cl,0,,
[H]c1c([H])c([H])c(-n2nc(OC([H])([H])C([H])([H])[H])c(C([H])([H])[H])c2N([H])C(=O)N([H])C2([H])C([H])([H])N(c3nn([H])c([H])c3[H])C([H])([H])C2([H])c2c([H])c(F)c([H])c(F)c2[H])c([H])c1[H],0,,
[H]c1nc2c(OC([H])([H])[H])c([H])c(-c3c(C([H])(C([H])([H])[H])C([H])([H])[H])c4c(c([H])c([H])c(C5([H])C([H])([H])C([H])([H])C([H])(N([H])C([H])([H])c6nc([H])c(C([H])([H])[H])nc6[H])C([H])([H])C5([H])[H])[n+]4[H])n3[H])c([H])n2n1,0,,
[H]OC1=C2C(=C([H])C1([H])[H])N(c1c([H])c([H])c([H])c(C(F)(F)F)c1[H])C(=O)N(C([H])([H])[H])C2([H])c1c([H])c([H])c(C#N)c([H])c1-c1c([H])c([H])c(=O)n(C([H])([H])[H])c1[H],,0,
[H]OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C(=O)c1c([H])nc(-c2c([H])c([H])c3c([H])c(C#N)c([H])nn23)c([H])c1N([H])C([H])(C([H])([H])[H])C([H])([H])[H],0,,
[H]OC([H])([H])C1([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0,,
[H]c1c([H])c(N2C([H])([H])C([H])([H])C([H])(C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(OC([H])([H])[H])c1N([H])c1nc(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2nc([H])n([H])c2n1,0,,
[H]OC1([H])C([H])([H])C([H])([H])C([H])(N([H])c2c(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])nc(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[n+]2[H])C([H])([H])C1([H])[H],0,0,
[H]c1oc2c([H])c(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c(OC(=O)N([H])C([H])([H])[H])c3[H])c([H])c([H])c2c(=O)c1[H],0,0,
[H]c1nc(-c2c([H])c([H])c(Cl)c([H])c2[H])sc1C([H])(N([H])c1nc([H])c([H])c(N2C(=O)OC([H])([H])C2([H])C([H])(N([H])[H])C([H])([H])[H])n1)C([H])([H])[H],,0,
[H]OC1=C(C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(c2c([H])c([H])c([H])c([H])c2OC([H])(C([H])([H])[H])C([H])([H])[H])N(c2c([H])c([H])c(-c3onc(C([H])([H])[H])c3[H])c([H])c2[H])C1=O,0,,
[H]c1nc(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])C2([H])[H])c2c([H])c(-c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])sc2c1C(=O)N([H])[H],0,0,
[H]c1c([H])c(SC([H])([H])c2nnc(-c3c([H])c([H])c4c(nc([H])n4[H])c3[H])s2)c([H])c(OC([H])([H])[H])c1OC([H])([H])[H],0,,
[H]c1nc([H])c2c(c1-c1c([H])c([H])c3oc(=O)c([H])c([H])c3c1[H])C([H])([H])OC([H])([H])C2([H])N([H])C(=O)C([H])([H])[H],0,0,
[H]Oc1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])C(c1c([H])c([H])c(C(=O)N([H])C([H])([H])[H])c(F)c1[H])=C2c1c([H])c([H])c(OC2([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])F)C([H])([H])C2([H])[H])c([H])c1[H],,0,
[H]c1nc(OC([H])([H])[H])c(-c2nc3c(C([H])([H])[H])c([H])c(C4([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])[N+]([H])([H])C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c3n2[H])c([H])c1[H],0,0,
[H]c1nc(Cl)c(N([H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2F)c([H])c1-c1c([H])c([H])c2nc([H])c(C(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])n2c1[H],0,,
[H]c1c([H])c(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C3(C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C3([H])[H])C2([H])[H])c([H])c(C(F)(F)F)c1N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0,,
[H]/C(=N\N([H])C(=O)c1sc2c(c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(N([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])[n+]2[H])c1N([H])[H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,0,0,
[H]c1nc(Cl)c(N([H])S(=O)(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1-c1sc(N([H])C(=O)C([H])(N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])nc1C([H])([H])[H],0,,
[H]c1nc(OC([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c([H])c([H])c1-c1nc(-c2c([H])c(C([H])([H])N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2C(F)(F)F)n([H])c(=O)c1[H],0,,
[H]c1c([H])c2c(c(C3([H])C([H])([H])C([H])([H])N(C([H])([H])c4nc5c([H])c([H])c(C(=O)[O-])c([H])c5n4C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C3([H])[H])c1[H])OC(c1c([H])c([H])c(Cl)c([H])c1F)(C([H])([H])[H])O2,,0,
[H]c1c([H])c(C#N)c([H])c(C([H])([H])Oc2c([H])c(OC([H])([H])c3c([H])c([H])c([H])c(-c4c([H])c([H])c5c(c4[H])OC([H])([H])C([H])([H])O5)c3C([H])([H])[H])c(Cl)c([H])c2C([H])([H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N2C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c1[H],,0,
[H]c1c([H])c([H])c2c(c1[H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1C(F)(F)F)C([H])([H])C2([H])[H],0,,
[H]OC([H])([H])c1c([H])c([H])c(-c2c([H])c3c(c([H])[n+]2[H])C([H])([H])N(c2c(F)c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2F)C(=O)C32C([H])([H])C2([H])[H])c([H])c1N([H])C(=O)C([H])=C([H])[H],0,,
[H]Oc1c([H])c(F)c([H])c(-c2nn(C([H])([H])C([H])([H])n3c(-c4c([H])c([H])c([H])c([H])c4C([H])([H])[H])[n+]([H])c4c([H])c([H])c([H])c([H])c43)c3nc([H])nc(N([H])[H])c23)c1[H],0,,0
[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])N(C(=O)OC(C(=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C3([H])C(=O)N([H])C([H])([H])C([H])([H])[N+]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],,0,
[H]c1nc(C([H])([H])n2c(C([H])([H])N3C([H])([H])C([H])([H])N(c4nc(OC([H])([H])c5c([H])c([H])c(Cl)c([H])c5F)c([H])c([H])c4[H])C([H])([H])C3([H])C([H])([H])[H])nc3c([H])c([H])c(C(=O)[O-])c([H])c32)oc1[H],,0,
[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])(N3C(=O)C([H])([H])C([H])([H])C3([H])[H])C([H])([H])c3c([H])c([H])c(Cl)c([H])c3Cl)C([H])([H])C2([H])[H])c(C([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[N+]([H])([H])[H])c([H])c1F,0,,
[H]c1c([H])c([H])c(C([H])([H])n2c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C#CC([H])([H])OC3=NOC([H])([H])C3([H])[H])c(=O)c3c([H])c([H])c([H])c(F)c32)c([H])c1[H],0,,
[H]C([H])=C1N=C(C([H])([H])OC([H])([H])C([H])([H])n2c(C([H])([H])[H])[n+]([H])c3c([H])c([H])c([H])c([H])c32)C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])(c2c([H])c([H])c([H])c([H])c2Cl)C1([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0,,
[H]c1c([H])c([H])c2c(c1[H])C([H])([H])N(C(=O)c1c([H])c(C(=O)[N-]S(=O)(=O)c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c([H])c([H])c1-n1nc(C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(Cl)c1C([H])([H])[H])C([H])(C([H])([H])[N+]([H])([H])C1([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C1([H])[H])C2([H])[H],0,,
[H]c1c([H])c(-n2c(=O)c(C(=O)N([H])c3c([H])c([H])c(Oc4c([H])c([H])[n+]([H])c5c([H])c(OC([H])([H])C([H])([H])C([H])([H])[N+]6([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C6([H])[H])c(OC([H])([H])[H])c([H])c45)c(F)c3[H])c(Cl)c3c([H])c([H])c([H])c([H])c32)c([H])c([H])c1F,0,,0
[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1n([H])c2c([H])c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])c4oc(C([H])([H])C([H])([H])[H])nc4C([H])([H])[H])C([H])([H])C3([H])[H])c2[n+]1[H],,0,
[H]c1nc([H])c(C([H])([H])N2C([H])([H])C([H])([H])C(n3nc(N([H])c4c([H])c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c4[H])c4c(=O)n([H])c([H])c([H])c43)(C([H])([H])C#N)C([H])([H])C2([H])[H])c([H])c1[H],,0,
[H]c1[n-]c(=O)n(-c2c([H])c([H])c(F)c([H])c2[H])c(=O)c1C(=O)N([H])c1c([H])c(F)c(Oc2c([H])c([H])[n+]([H])c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c23)c(F)c1[H],0,,
[H]c1sc(-c2c([H])c(C([H])([H])[H])nc3sc4c(=O)[n-]c(=O)n([H])c4c23)c([H])c1[H],0,0,
[H]c1nc2c(c(-c3nc4c(C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c4n3[H])nn2[H])c([H])c1-c1c([H])[n+]([H])c([H])c2c([H])c([H])c([H])c([H])c12,0,,0
[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1Oc1nc(N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])nc([H])c1C([H])([H])[H],,0,
[H]c1c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(C(=O)OC([H])(C(F)(F)F)C(F)(F)F)C([H])([H])C2([H])[H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1C(F)(F)F,,0,
[H]/C(Cl)=C(\[H])C(=O)N([H])c1c(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])c([H])c2nc([H])nc(N([H])c3c([H])c([H])c(F)c(Cl)c3[H])c2c1[H],0,,
[H]c1nc(N([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c2sc(-c3sc([H])c([H])c3[H])c([H])c2n1,0,,
[H]c1c([H])c(Oc2c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])C([H])([H])[H])c([H])c2-c2c(OC([H])([H])C([H])([H])[H])c([H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1F,,0,
[H]c1nc(N([H])c2c([H])c(C([H])([H])C3(N([H])[H])C([H])([H])C3([H])[H])c([H])c([H])c2OC([H])([H])[H])nc(N([H])c2c([H])c([H])c([H])c([H])c2S(=O)(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c1Cl,,0,
[H]OC([H])([H])C(=O)N([H])C([H])([H])C([H])(O[H])C([H])([H])Oc1c(C([H])([H])[H])c([H])c(C([H])([H])C([H])([H])C(=O)c2sc(C([H])([H])C([H])([H])[H])c3c2C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])c([H])c1C([H])([H])C([H])([H])[H],,0,
[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c(Oc2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c(N4C([H])([H])C([H])([H])C([H])([N+]([H])(C([H])([H])[H])C([H])([H])[H])C4([H])[H])c([H])c(C(F)(F)F)c3[H])c([H])c2F)c1[H],,0,
[H]c1nc(F)c([H])c(-c2c([H])c(C([H])([H])[H])c3nc(N([H])c4c([H])c([H])c(OC([H])([H])C([H])([H])N5C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c([H])c4[H])nnc3c2[H])c1C([H])([H])[H],,0,
[H]OC1([H])C([H])([H])N(c2nc([H])c(C(=O)N([H])c3c([H])c([H])c(S(=O)C(F)(F)F)c([H])c3[H])c([H])c2-c2c([H])nc([H])c(F)c2[H])C([H])([H])C1([H])[H],0,0,
